"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","incumb","gov_sen_dem_prop","party_winner","chamber"
"28834","nm10002",1984,"nm","","10",0,0.343279699084494,0.425232570658705,NA,NA,NA,-1,0.485945892277648,"r","state_senate"
"28835","nm10002",1986,"nm","","10",NA,0.50124215352829,0.425232570658705,NA,NA,NA,0,0.485945892277648,"r","state_senate"
"28836","nm10002",1988,"nm","","10",0.561206344690234,0.561206344690234,0.425232570658705,NA,NA,NA,0,0.485945892277648,"d","state_senate"
"28837","nm10002",1990,"nm","","10",NA,0.561206344690234,0.425232570658705,NA,NA,NA,0,0.485945892277648,"d","state_senate"
"28838","nm10003",1992,"nm","","10",0.5539352776668,0.5539352776668,0.513797640800476,NA,NA,NA,1,NA,"d","state_senate"
"28839","nm10003",1994,"nm","","10",NA,0.5539352776668,0.513797640800476,NA,NA,NA,0,NA,"d","state_senate"
"28840","nm10003",1996,"nm","","10",0.474590163934426,0.474590163934426,0.513797640800476,NA,NA,NA,0,NA,"r","state_senate"
"28841","nm10003",1998,"nm","","10",NA,0.474590163934426,0.513797640800476,NA,NA,NA,0,NA,"r","state_senate"
"28842","nm10003",2000,"nm","","10",0.461965412479551,0.461965412479551,0.513797640800476,NA,NA,NA,-1,NA,"r","state_senate"
"28843","nm10004",2002,"nm","","10",NA,0.461965412479551,0.493521975721212,NA,NA,NA,0,NA,"r","state_senate"
"28844","nm10004",2004,"nm","","10",0.456642185285401,0.456642185285401,0.493521975721212,NA,NA,NA,0,NA,"r","state_senate"
"28845","nm10004",2006,"nm","","10",NA,0.456642185285401,0.493521975721212,NA,NA,NA,0,NA,"r","state_senate"
"28846","nm10004",2008,"nm","","10",0.48780487804878,0.48780487804878,0.493521975721212,NA,NA,NA,-1,NA,"r","state_senate"
"28847","nm10004",2010,"nm","","10",NA,0.48780487804878,0.493521975721212,NA,NA,NA,0,NA,"r","state_senate"
"28848","nm10005",2012,"nm","","10",0,0.445937980887958,0.534077424186038,0.510020697662679,0.524489687150242,0.567721887745193,-1,NA,"r","state_senate"
"28849","nm10005",2014,"nm","","10",NA,0.460687298218458,0.534077424186038,0.510020697662679,0.524489687150242,0.567721887745193,0,NA,"r","state_senate"
"28850","nm10005",2016,"nm","","10",0.490837000145061,0.490837000145061,0.534077424186038,0.510020697662679,0.524489687150242,0.567721887745193,0,NA,"r","state_senate"
"28851","nm10005",2018,"nm","","10",NA,0.490837000145061,0.534077424186038,0.510020697662679,0.524489687150242,0.567721887745193,0,NA,"r","state_senate"
"28852","nm10005",2020,"nm","","10",0.525398677557371,0.525398677557371,0.534077424186038,0.510020697662679,0.524489687150242,0.567721887745193,0,NA,"d","state_senate"
"28853","nm10006",2022,"nm","","10",NA,0.525398677557371,0.643573381950775,NA,NA,NA,0,NA,"d","state_senate"
"28854","nm10006",2024,"nm","","10",0.575715738991426,0.575715738991426,0.643573381950775,NA,NA,NA,1,NA,"d","state_senate"
"28855","nm1001",1972,"nm","","1",NA,0.441394629840383,0.345139438726137,NA,NA,NA,0,0.40241141653523,NA,"state_senate"
"28856","nm1001",1974,"nm","","1",0.434222773813217,0.434222773813217,0.345139438726137,NA,NA,NA,0,0.40241141653523,"r","state_senate"
"28857","nm1001",1976,"nm","","1",NA,0.434222773813217,0.345139438726137,NA,NA,NA,0,0.40241141653523,"r","state_senate"
"28858","nm1001",1978,"nm","","1",0,0.426272072727958,0.345139438726137,NA,NA,NA,-1,0.40241141653523,"r","state_senate"
"28859","nm1001",1980,"nm","","1",NA,0.393707636185575,0.345139438726137,NA,NA,NA,0,0.40241141653523,"r","state_senate"
"28860","nm1002",1982,"nm","","1",NA,0.419041830268364,0.3650111921964,NA,NA,NA,0,0.423106643510942,NA,"state_senate"
"28861","nm1002",1984,"nm","","1",0.34367422025253,0.34367422025253,0.3650111921964,NA,NA,NA,-1,0.423106643510942,"r","state_senate"
"28862","nm1002",1986,"nm","","1",NA,0.34367422025253,0.3650111921964,NA,NA,NA,0,0.423106643510942,"r","state_senate"
"28863","nm1002",1988,"nm","","1",0.441469013006886,0.441469013006886,0.3650111921964,NA,NA,NA,0,0.423106643510942,"r","state_senate"
"28864","nm1002",1990,"nm","","1",NA,0.441469013006886,0.3650111921964,NA,NA,NA,0,0.423106643510942,"r","state_senate"
"28865","nm1003",1992,"nm","","1",0.422420603570864,0.422420603570864,0.29320028424263,NA,NA,NA,-1,NA,"r","state_senate"
"28866","nm1003",1994,"nm","","1",NA,0.422420603570864,0.29320028424263,NA,NA,NA,0,NA,"r","state_senate"
"28867","nm1003",1996,"nm","","1",0,0.272208807200337,0.29320028424263,NA,NA,NA,-1,NA,"r","state_senate"
"28868","nm1003",1998,"nm","","1",NA,0.282007931228426,0.29320028424263,NA,NA,NA,0,NA,"r","state_senate"
"28869","nm1003",2000,"nm","","1",0,0.350767083166405,0.29320028424263,NA,NA,NA,0,NA,"r","state_senate"
"28870","nm1004",2002,"nm","","1",NA,0.476355328047949,0.303538848370127,NA,NA,NA,0,NA,"r","state_senate"
"28871","nm1004",2004,"nm","","1",0.363957597173145,0.363957597173145,0.303538848370127,NA,NA,NA,-1,NA,"r","state_senate"
"28872","nm1004",2006,"nm","","1",NA,0.363957597173145,0.303538848370127,NA,NA,NA,0,NA,"r","state_senate"
"28873","nm1004",2008,"nm","","1",0,0.346770661886611,0.303538848370127,NA,NA,NA,-1,NA,"r","state_senate"
"28874","nm1004",2010,"nm","","1",NA,0.297838780162565,0.303538848370127,NA,NA,NA,0,NA,"r","state_senate"
"28875","nm1005",2012,"nm","","1",0.292395077311455,0.292395077311455,0.280795073719928,0.276487252124646,0.254365461295201,0.311532507739938,-1,NA,"r","state_senate"
"28876","nm1005",2014,"nm","","1",NA,0.292395077311455,0.280795073719928,0.276487252124646,0.254365461295201,0.311532507739938,0,NA,"r","state_senate"
"28877","nm1005",2016,"nm","","1",0.302049487628093,0.302049487628093,0.280795073719928,0.276487252124646,0.254365461295201,0.311532507739938,-1,NA,"r","state_senate"
"28878","nm1005",2018,"nm","","1",NA,0.302049487628093,0.280795073719928,0.276487252124646,0.254365461295201,0.311532507739938,0,NA,"r","state_senate"
"28879","nm1005",2020,"nm","","1",0,0.277285086175308,0.280795073719928,0.276487252124646,0.254365461295201,0.311532507739938,-1,NA,"r","state_senate"
"28880","nm1006",2022,"nm","","1",NA,0.303614341467404,0.340772481104565,NA,NA,NA,0,NA,"r","state_senate"
"28881","nm1006",2024,"nm","","1",0,0.296311354021004,0.340772481104565,NA,NA,NA,-1,NA,"r","state_senate"
"28882","nm11001",1972,"nm","","11",NA,0.461503892681847,0.410537948474171,NA,NA,NA,0,0.446749245234055,NA,"state_senate"
"28883","nm11001",1974,"nm","","11",0.548829164449175,0.548829164449175,0.410537948474171,NA,NA,NA,1,0.446749245234055,"d","state_senate"
"28884","nm11001",1976,"nm","","11",NA,0.548829164449175,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28885","nm11001",1978,"nm","","11",0.80760780005493,0.80760780005493,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28886","nm11001",1980,"nm","","11",NA,0.80760780005493,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28887","nm11002",1982,"nm","","11",NA,0.440146369439748,0.425232570658705,NA,NA,NA,0,0.485945892277648,NA,"state_senate"
"28888","nm11002",1984,"nm","","11",1,0.483187190537869,0.425232570658705,NA,NA,NA,0,0.485945892277648,"d","state_senate"
"28889","nm11002",1986,"nm","","11",NA,0.530704550057184,0.425232570658705,NA,NA,NA,0,0.485945892277648,"d","state_senate"
"28890","nm11002",1988,"nm","","11",1,0.655833899031217,0.425232570658705,NA,NA,NA,1,0.485945892277648,"d","state_senate"
"28891","nm11002",1990,"nm","","11",NA,0.593682368069146,0.425232570658705,NA,NA,NA,0,0.485945892277648,"d","state_senate"
"28892","nm11003",1992,"nm","","11",1,0.668246054692639,0.674232304096222,NA,NA,NA,1,NA,"d","state_senate"
"28893","nm11003",1994,"nm","","11",NA,0.654139471460516,0.674232304096222,NA,NA,NA,0,NA,"d","state_senate"
"28894","nm11003",1996,"nm","","11",1,0.624021039446218,0.674232304096222,NA,NA,NA,0,NA,"d","state_senate"
"28895","nm11003",1998,"nm","","11",NA,0.611642482997425,0.674232304096222,NA,NA,NA,0,NA,"d","state_senate"
"28896","nm11003",2000,"nm","","11",0.681383082633327,0.681383082633327,0.674232304096222,NA,NA,NA,1,NA,"d","state_senate"
"28897","nm11004",2002,"nm","","11",NA,0.681383082633327,0.638990673693173,NA,NA,NA,0,NA,"d","state_senate"
"28898","nm11004",2004,"nm","","11",0.644034025595831,0.644034025595831,0.638990673693173,NA,NA,NA,1,NA,"d","state_senate"
"28899","nm11004",2006,"nm","","11",NA,0.644034025595831,0.638990673693173,NA,NA,NA,0,NA,"d","state_senate"
"28900","nm11004",2008,"nm","","11",1,0.694781825811431,0.638990673693173,NA,NA,NA,1,NA,"d","state_senate"
"28901","nm11004",2010,"nm","","11",NA,0.643717513180083,0.638990673693173,NA,NA,NA,0,NA,"d","state_senate"
"28902","nm11005",2012,"nm","","11",1,0.674618503814808,0.702133130823514,0.733590370509686,0.702610346464167,0.670198675496689,1,NA,"d","state_senate"
"28903","nm11005",2014,"nm","","11",NA,0.656183253157378,0.702133130823514,0.733590370509686,0.702610346464167,0.670198675496689,0,NA,"d","state_senate"
"28904","nm11005",2016,"nm","","11",1,0.678942032533898,0.702133130823514,0.733590370509686,0.702610346464167,0.670198675496689,1,NA,"d","state_senate"
"28905","nm11005",2018,"nm","","11",NA,0.668927032946771,0.702133130823514,0.733590370509686,0.702610346464167,0.670198675496689,0,NA,"d","state_senate"
"28906","nm11005",2020,"nm","","11",0.693718858523328,0.693718858523328,0.702133130823514,0.733590370509686,0.702610346464167,0.670198675496689,1,NA,"d","state_senate"
"28907","nm11006",2022,"nm","","11",NA,0.693718858523328,0.670820071781675,NA,NA,NA,0,NA,"d","state_senate"
"28908","nm11006",2024,"nm","","11",1,0.632223154856035,0.670820071781675,NA,NA,NA,1,NA,"d","state_senate"
"28909","nm12001",1972,"nm","","12",0.526904436435939,0.526904436435939,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28910","nm12001",1974,"nm","","12",NA,0.526904436435939,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28911","nm12001",1976,"nm","","12",0.679988158673771,0.679988158673771,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28912","nm12001",1978,"nm","","12",NA,0.679988158673771,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28913","nm12001",1980,"nm","","12",1,0.60787835369573,0.410537948474171,NA,NA,NA,1,0.446749245234055,"d","state_senate"
"28914","nm12002",1982,"nm","","12",NA,0.433767251551029,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28915","nm12002",1984,"nm","","12",1,0.636869506619829,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28916","nm12002",1986,"nm","","12",NA,0.579026395775572,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28917","nm12002",1988,"nm","","12",1,0.659377023618887,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28918","nm12002",1990,"nm","","12",NA,0.591478085980915,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28919","nm12003",1992,"nm","","12",0.706697459584296,0.706697459584296,0.731010556221008,NA,NA,NA,0,NA,"d","state_senate"
"28920","nm12003",1994,"nm","","12",NA,0.706697459584296,0.731010556221008,NA,NA,NA,0,NA,"d","state_senate"
"28921","nm12003",1996,"nm","","12",1,0.712013483623922,0.731010556221008,NA,NA,NA,1,NA,"d","state_senate"
"28922","nm12003",1998,"nm","","12",NA,0.671380557715597,0.731010556221008,NA,NA,NA,0,NA,"d","state_senate"
"28923","nm12003",2000,"nm","","12",0.740537471612415,0.740537471612415,0.731010556221008,NA,NA,NA,1,NA,"d","state_senate"
"28924","nm12004",2002,"nm","","12",NA,0.740537471612415,0.753342105958508,NA,NA,NA,0,NA,"d","state_senate"
"28925","nm12004",2004,"nm","","12",0.741046831955923,0.741046831955923,0.753342105958508,NA,NA,NA,0,NA,"d","state_senate"
"28926","nm12004",2006,"nm","","12",NA,0.741046831955923,0.753342105958508,NA,NA,NA,0,NA,"d","state_senate"
"28927","nm12004",2008,"nm","","12",1,0.785726064483366,0.753342105958508,NA,NA,NA,1,NA,"d","state_senate"
"28928","nm12004",2010,"nm","","12",NA,0.74340532149315,0.753342105958508,NA,NA,NA,0,NA,"d","state_senate"
"28929","nm12005",2012,"nm","","12",1,0.720371942891995,0.799486893382528,0.807823543748477,0.802702152216715,0.787934984182393,1,NA,"d","state_senate"
"28930","nm12005",2014,"nm","","12",NA,0.727546913847187,0.799486893382528,0.807823543748477,0.802702152216715,0.787934984182393,0,NA,"d","state_senate"
"28931","nm12005",2016,"nm","","12",1,0.761109998079181,0.799486893382528,0.807823543748477,0.802702152216715,0.787934984182393,1,NA,"d","state_senate"
"28932","nm12005",2018,"nm","","12",NA,0.752080110105575,0.799486893382528,0.807823543748477,0.802702152216715,0.787934984182393,0,NA,"d","state_senate"
"28933","nm12005",2020,"nm","","12",0.774911816578483,0.774911816578483,0.799486893382528,0.807823543748477,0.802702152216715,0.787934984182393,1,NA,"d","state_senate"
"28934","nm12006",2022,"nm","","12",NA,0.774911816578483,0.508337583866285,NA,NA,NA,0,NA,"d","state_senate"
"28935","nm12006",2024,"nm","","12",0.475773294908742,0.475773294908742,0.508337583866285,NA,NA,NA,0,NA,"r","state_senate"
"28936","nm13001",1972,"nm","","13",0.607855284351381,0.607855284351381,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28937","nm13001",1974,"nm","","13",NA,0.607855284351381,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28938","nm13001",1976,"nm","","13",0.702947556462932,0.702947556462932,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28939","nm13001",1978,"nm","","13",NA,0.702947556462932,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28940","nm13001",1980,"nm","","13",1,0.61394469802677,0.410537948474171,NA,NA,NA,1,0.446749245234055,"d","state_senate"
"28941","nm13002",1982,"nm","","13",NA,0.440028640690895,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28942","nm13002",1984,"nm","","13",1,0.62781201404686,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28943","nm13002",1986,"nm","","13",NA,0.574801416477519,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28944","nm13002",1988,"nm","","13",1,0.666377144899487,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28945","nm13002",1990,"nm","","13",NA,0.590188774383403,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28946","nm13003",1992,"nm","","13",1,0.706948534801395,0.694064974784851,NA,NA,NA,1,NA,"d","state_senate"
"28947","nm13003",1994,"nm","","13",NA,0.722884444390693,0.694064974784851,NA,NA,NA,0,NA,"d","state_senate"
"28948","nm13003",1996,"nm","","13",0.692476324096808,0.692476324096808,0.694064974784851,NA,NA,NA,0,NA,"d","state_senate"
"28949","nm13003",1998,"nm","","13",NA,0.692476324096808,0.694064974784851,NA,NA,NA,0,NA,"d","state_senate"
"28950","nm13003",2000,"nm","","13",1,0.66127340988522,0.694064974784851,NA,NA,NA,1,NA,"d","state_senate"
"28951","nm13004",2002,"nm","","13",NA,0.579476788189578,0.655490596281026,NA,NA,NA,0,NA,"d","state_senate"
"28952","nm13004",2004,"nm","","13",1,0.70104035301332,0.655490596281026,NA,NA,NA,1,NA,"d","state_senate"
"28953","nm13004",2006,"nm","","13",NA,0.698823324503569,0.655490596281026,NA,NA,NA,0,NA,"d","state_senate"
"28954","nm13004",2008,"nm","","13",1,0.718029725089098,0.655490596281026,NA,NA,NA,1,NA,"d","state_senate"
"28955","nm13004",2010,"nm","","13",NA,0.663603046139868,0.655490596281026,NA,NA,NA,0,NA,"d","state_senate"
"28956","nm13005",2012,"nm","","13",1,0.600773936992376,0.681204006668372,0.673871913726232,0.680198924185527,0.689541182093357,0,NA,"d","state_senate"
"28957","nm13005",2014,"nm","","13",NA,0.627246911732559,0.681204006668372,0.673871913726232,0.680198924185527,0.689541182093357,0,NA,"d","state_senate"
"28958","nm13005",2016,"nm","","13",0.658887901604078,0.658887901604078,0.681204006668372,0.673871913726232,0.680198924185527,0.689541182093357,1,NA,"d","state_senate"
"28959","nm13005",2018,"nm","","13",NA,0.658887901604078,0.681204006668372,0.673871913726232,0.680198924185527,0.689541182093357,0,NA,"d","state_senate"
"28960","nm13005",2020,"nm","","13",0.649073344666031,0.649073344666031,0.681204006668372,0.673871913726232,0.680198924185527,0.689541182093357,1,NA,"d","state_senate"
"28961","nm13006",2022,"nm","","13",NA,0.649073344666031,0.735755984975336,NA,NA,NA,0,NA,"d","state_senate"
"28962","nm13006",2024,"nm","","13",1,0.681116742363795,0.735755984975336,NA,NA,NA,0,NA,"d","state_senate"
"28963","nm14001",1972,"nm","","14",NA,0.610045548707143,0.410537948474171,NA,NA,NA,0,0.446749245234055,NA,"state_senate"
"28964","nm14001",1974,"nm","","14",0.696513592382123,0.696513592382123,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28965","nm14001",1976,"nm","","14",NA,0.696513592382123,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28966","nm14001",1978,"nm","","14",0.71754498714653,0.71754498714653,0.410537948474171,NA,NA,NA,1,0.446749245234055,"d","state_senate"
"28967","nm14001",1980,"nm","","14",NA,0.71754498714653,0.410537948474171,NA,NA,NA,0,0.446749245234055,"d","state_senate"
"28968","nm14002",1982,"nm","","14",NA,0.438829853853332,0.425232570658705,NA,NA,NA,0,0.485945892277647,NA,"state_senate"
"28969","nm14002",1984,"nm","","14",1,0.629489246466094,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28970","nm14002",1986,"nm","","14",NA,0.549424533886105,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28971","nm14002",1988,"nm","","14",0.62170373070847,0.62170373070847,0.425232570658705,NA,NA,NA,1,0.485945892277647,"d","state_senate"
"28972","nm14002",1990,"nm","","14",NA,0.62170373070847,0.425232570658705,NA,NA,NA,0,0.485945892277647,"d","state_senate"
"28973","nm14003",1992,"nm","","14",1,0.705356202356452,0.715322434902191,NA,NA,NA,1,NA,"d","state_senate"
"28974","nm14003",1994,"nm","","14",NA,0.650528592471144,0.715322434902191,NA,NA,NA,0,NA,"d","state_senate"
"28975","nm14003",1996,"nm","","14",1,0.648353802902085,0.715322434902191,NA,NA,NA,1,NA,"d","state_senate"
"28976","nm14003",1998,"nm","","14",NA,0.59960773945128,0.715322434902191,NA,NA,NA,0,NA,"d","state_senate"
"28977","nm14003",2000,"nm","","14",0.55396729254997,0.55396729254997,0.715322434902191,NA,NA,NA,1,NA,"d","state_senate"
"28978","nm14004",2002,"nm","","14",NA,0.55396729254997,0.682374496,NA,NA,NA,0,NA,"d","state_senate"
"28979","nm14004",2004,"nm","","14",0.593304347826087,0.593304347826087,0.682374496,NA,NA,NA,0,NA,"d","state_senate"
"28980","nm14004",2006,"nm","","14",NA,0.593304347826087,0.682374496,NA,NA,NA,0,NA,"d","state_senate"
"28981","nm14004",2008,"nm","","14",1,0.674546801425783,0.682374496,NA,NA,NA,0,NA,"d","state_senate"
"28982","nm14004",2010,"nm","","14",NA,0.652358405733413,0.682374496,NA,NA,NA,0,NA,"d","state_senate"
"28983","nm14005",2012,"nm","","14",1,0.582245591895647,0.644852126013487,0.670123787219806,0.63912704598597,0.625305544834684,0,NA,"d","state_senate"
"28984","nm14005",2014,"nm","","14",NA,0.600493432692997,0.644852126013487,0.670123787219806,0.63912704598597,0.625305544834684,0,NA,"d","state_senate"
"28985","nm14005",2016,"nm","","14",1,0.627262922778053,0.644852126013487,0.670123787219806,0.63912704598597,0.625305544834684,1,NA,"d","state_senate"
"28986","nm14005",2018,"nm","","14",NA,0.625311538851762,0.644852126013487,0.670123787219806,0.63912704598597,0.625305544834684,0,NA,"d","state_senate"
"28987","nm14005",2020,"nm","","14",0.65735446985447,0.65735446985447,0.644852126013487,0.670123787219806,0.63912704598597,0.625305544834684,1,NA,"d","state_senate"
